book_id,title,author_id,author_name,publication_year,language,publisher,avg_rating
558968,Король Артур и рыцари Круглого стола,11748,Питер Акройд,2019,119,1404,0.0
558979,Небо в ромашках,366772,Катя Шведова,2013,119,421,0.0
558980,Сокровища великого хана,22566,Алексей Богачёв,2012,119,1995,10.0
558993,Хоббит. Путешествие по книге,366777,Кори Олсен,2013,119,14,0.0
559056,Дневники принцессы. Принцесса ждет. Принцесса в розовом. Принцесса на стажировке,26719,Мэг Кэбот,2012,119,32,0.0
559072,В деревне,365205,Али Митгуш,2012,119,1397,4.0
559075,Кэрол. Цена соли,3356,Патриция Хайсмит,2022,119,9,2.090909090909091
559084,"Хемлок, или Яды",161790,Габриэль Витткоп,2013,119,1918,4.0
559098,Песнь небесного меча,151367,Бернард Корнуэлл,2012,119,7,8.0
559365,В тени человека,114233,Джейн Гудолл,2020,119,78,5.0
559416,Цвет яблони,6640,Джон Голсуорси,1958,119,264,5.0
559636,У нас есть мы,300049,Линн Грэхем,2008,119,149,0.0
559645,Ян Сатуновский. Стихи и проза к стихам,22724,Яков Сатуновский,2012,119,11374,0.0
559657,Кровавый корсар,341383,Аарон Дембски-Боуден,2012,119,3761,5.0
559723,Путь супермужчины,149434,Дэвид Дейда,2012,119,7,0.0
559744,Мадикен и Пимс из Юнибаккена,7894,Астрид Линдгрен,2011,119,9,10.0
559747,За гранью,181443,Питер Робинсон,2013,119,198,0.0
559748,Синяя Борода,106168,Амели Нотомб,2013,119,198,5.533333333333333
559755,Любовь и колдовство,1632,Барбара Картленд,2014,119,7,0.0
559803,Стихи,154832,Франсуа Вийон,2002,119,149,0.0
559832,Нана,26223,Эмиль Золя,2023,119,6579,3.0714285714285716
559844,Наследие 2,229487,Сергей Тармашев,2015,119,9,6.666666666666667
559901,Вічник,333843,Мирослав Дочинець,2013,151,5076,0.0
559936,Черная молния,236220,Элен Димфна Кьюзек,1976,119,946,0.0
559972,Счастье за углом,199188,Дебора Смит,2013,119,72,8.0
559977,Без лица,151341,Фиона Макинтош,2013,119,100,0.0
559991,Оборванные нити. Том 3,268,Александра Маринина,2013,119,7,7.25
560035,Анклав,315449,Энн Агирре,2013,119,7,8.0
560061,Непокорные,308799,Элли Конди,2013,119,9,6.0
560111,Тело,357364,Алексей Шолохов,2012,119,7,5.0
560147,Чобиты. Том 4,321190,CLAMP,2013,119,2860,8.0
560174,Мифы и правда о женщинах,20813,Елена Первушина,2012,119,3128,0.0
560200,Семь столпов мудрости,180612,Томас Эдвард Лоуренс,2015,119,831,0.0
560201,Рожденная революцией,167176,Алексей Нагорный,2012,119,265,10.0
560254,О гражданской свободе,152145,Джон Стюарт Милль,2017,119,2103,0.0
560269,Что такое Франция? Люди и вещи,179796,Фернан Бродель,1995,119,2750,0.0
560303,Бизнес в стиле Virgin. Чему вас не научат в бизнес-школе,25512,Ричард Брэнсон,2013,119,11864,8.0
560318,Against the Day,2454,Томас Пинчон,2007,9,2037,0.0
560324,Свободная,309851,Синтия Хэнд,2020,119,53492,3.5
560325,Shades of Earth,312935,Бет Рэвис,2015,9,0,7.0
560328,Everbound,332999,Броди Эштон,2013,9,4481,0.0
560338,Кавказский пленник (быль),5497,Лев Толстой,2022,119,309,4.454545454545454
560344,"Моя семья и другие звери. Птицы, звери и родственники",15148,Джеральд Даррелл,2008,119,7,4.833333333333333
560388,Самоучитель по рисованию акварелью,122833,Ольга Шматова,2007,119,7,10.0
560390,"The German Genius: Europe's Third Renaissance, the Second Scientific Revolution, and the Twentieth Century",225257,Питер Уотсон,2011,9,2390,0.0
560395,Великорусский  пахарь и особенности российского исторического процесса,162799,Леонид Милов,2006,119,3405,0.0
560406,Ярость. Долгая прогулка,182718,Ричард Бахман,2006,119,9,6.222222222222222
560433,Последние Горбатовы,164249,Всеволод Соловьев,2019,119,265,10.0
560453,Сторителлинг. Как использовать силу историй,367750,Аннет Симмонс,2013,119,11864,0.0
560463,Склиф. Скорая помощь,168760,Андрей Шляхов,2012,119,7,0.0
560608,Когда распускается лотос удачи,367864,Мадхавананда дас,2012,119,15988,0.0
560626,Святочные вечера,152766,Григорий Данилевский,2013,119,69,0.0
560633,Калевала. Карело-финский народный эпос. Избранные руны,1062182,Отто Куусинен,1992,119,3555,10.0
560637,Полное собрание рассказов в одном томе,19498,Василий Шукшин,2012,119,7,0.0
560648,Майя. Загадки великой цивилизации,367885,Дэвид Дрю,2012,119,196,10.0
560899,Предоставьте это мне,198450,Джеймс Хедли Чейз,2015,119,55,0.0
560955,Наследники ночи. Смертельная схватка,308514,Ульрике Швайкерт,2013,119,1342,10.0
560979,Другой Вин Чун. Боевое искусство без границ,368050,Спартак Петросян,2012,119,10819,8.0
561011,HTML5 для веб-дизайнеров,368078,Кит Джереми,2012,119,11864,6.0
561012,Дизайн – это работа,368077,Майк Монтейро,2012,119,11864,5.0
561061,Десерты,346273,Поль Бокюз,2012,119,32,0.0
561062,Высшая магия,362671,Дылда Доминга,2012,119,0,0.0
561067,"Охотничьи ружья, ножи, луки, арбалеты",117151,Вячеслав Ликсо,2011,119,10,0.0
561100,"Льюис Кэрролл. Портрет из Зазеркалья, или Правда о Стране чудес",268474,Нина Демурова,2019,119,61,0.0
561129,Стоя на краю неба,321654,"Иар Эльтеррус, Екатерина Белецкая",2013,119,7,10.0
561133,Полное собрание трагедий в одном томе,29932,Еврипид ,2013,119,101,0.0
561141,Снежный ангел,365615,Гленн Бек,2013,119,463,6.0
561153,Так говорила Фаина Раневская,363595,Нино Гогитидзе,2016,119,309,0.0
561166,Лорд Дарк. Колдун,341783,Алексей Черненко,2013,119,101,10.0
561175,Новая зона. Личность клиента,228734,Сергей Недоруб,2012,119,32,2.0
561179,Успешное покорение мира,6180,Фрэнсис Скотт Фицджеральд,2013,119,69,0.0
561181,За чертой,10779,Кормак Маккарти,2014,119,69,0.0
561204,Социальная психология и история,213759,Борис Поршнев,1979,119,239,0.0
561207,Черная Призма,307217,Брент Уикс,2022,119,53284,0.0
561235,"Поцелуй, сладкий как ириска и другие откровения из дневника смешной девчонки",294883,Луис Реннисон,2012,119,32,0.0
561255,"Италия. Любовь, шопинг и dolce vita!",368188,Татьяна Сальвони,2014,119,7,0.0
561259,Записки психиатра,314241,Максим Малявин,2012,119,32,8.0
561341,Землянин,8763,Роман Злотников,2018,119,65958,4.0
561344,Кукла,196198,Дафна дю Морье,2013,119,9,6.666666666666667
561450,"И звери, и люди, и боги",152382,Фердинанд Оссендовский,1994,119,11032,0.0
561475,Эти дети. Кто они?,7189,Юлия Гиппенрейтер,2014,119,32,0.0
561530,Трикси-Фикси. Звездные куколки и дракон,28773,Катя Матюшкина,2012,119,10,4.0
561531,Марта,231174,Элиза Ожешко,1960,119,264,4.0
561560,Избранное,368318,Сулейман Стальский,1986,119,192,0.0
561562,Да сдохни блин уже,335931,Том Пиккирилли,2012,119,0,0.0
561617,Желанная моя,300049,Линн Грэхем,2010,119,0,0.0
561699,Грамматика множества. К анализу форм современной жизни,352780,Паоло Вирно,2016,119,1903,7.0
561718,Отроку благочестие блюсти… Как наставляли дворянских детей,300461,Вера Бокова,2014,119,307,0.0
561767,Обнаженная для тебя,343667,Сильвия Дэй,2013,119,69,5.076923076923077
561827,Басурманка,315638,Вера Новицкая,2012,119,599,8.0
561861,Под сенью благодати,368488,Даниель Жиллес,1962,119,419,0.0
561901,Распутья. Добрые соседи,103033,Оксана Панкеева,2013,119,101,7.0
561906,Инферно Габриеля,340007,Сильвейн Рейнард,2020,119,80107,3.25
561927,Одинокий волк,227159,Джоди Пиколт,2023,119,69,9.5
561929,"Папа, мама, бабушка, восемь  детей и грузовик",301802,Анне-Катрине Вестли,2016,119,132,6.8
561931,Темная башня: Стрелок. Извлечение троих,48,Стивен Кинг,1997,119,9,7.666666666666667
561970,Мой непутевый дедушка,309304,Андрей Трушкин,1999,119,36,10.0
561983,Прелюдия к Академии,11804,Айзек Азимов,2022,119,7,8.0
562021,Отец Серафим (Роуз). Жизнь и труды,363022,Дамаскин Христенсен,2009,119,1231,10.0
562075,"Кандид, или Оптимизм. Новеллы",10438,Вольтер,2009,119,43,8.0
562080,Обезьяна и сущность,1279,Олдос Хаксли,2016,119,9,3.6923076923076925
562086,Сладкое зло,339529,Венди Хиггинс,2018,119,9,4.0
562110,Переміна,235126,Мишель Бютор,2003,151,35143,8.0
562284,Daimon,346904,Дженнифер Арментроут,2011,9,3793,8.0
562288,Deity,346904,Дженнифер Арментроут,2012,9,3793,10.0
562323,Свободное тело. Хрестоматия по телесно-ориентированным практикам,320012,Владимир Баскаков,2012,119,3109,6.0
562407,Доктор Данилов в тюремной больнице,168760,Андрей Шляхов,2013,119,9,10.0
562412,"Философские крохи, или Крупицы мудрости",179516,Сёрен Кьеркегор,2009,119,4408,0.0
562417,"Платформа. Как стать заметным в Интернете. Пошаговое руководство для всех, кому есть что сказать или что продать",368829,Майкл Хайятт,2013,119,11864,0.0
562422,Дизайн интерьера,368834,Наталия Митина,2014,119,1272,8.0
562423,Эффективное коммерческое предложение. Исчерпывающее руководство,329136,Денис Каплунов,2013,119,11864,0.0
562512,Благие намерения,13159,Альберт Лиханов,2005,119,2484,4.5
562513,"Generation ""П"". Жизнь насекомых. Желтая стрела",2355,Виктор Пелевин,2004,119,105,9.0
562519,Флорентийка. Роковая страсть,174174,Жюльетта Бенцони,2011,119,7,0.0
562528,Очищение,305252,Софи Оксанен,2010,119,973,0.0
562532,451° по Фаренгейту. Повести. Рассказы,15152,Рэй Брэдбери,2023,119,7,5.75
562547,Счастье выбирает тебя,315093,Эккарт фон Хиршхаузен,2012,119,7,0.0
562573,"Знаем ли мы свои любимые сказки? Скрытый смысл, зашифрованный сказочниками. Читаем между строк",370162,Елена Коровина,2014,119,55,0.0
562608,Шерлок Холмс и доктор Джекил,368960,Лорен Эстелман,2012,119,99,0.0
562620,Тайны Османского двора. Частная жизнь султанов,368962,Джон Фрили,2013,119,2676,0.0
562665,Ищу говорящую птицу,263420,Наталья Романова,1985,119,85,0.0
562680,Девять рассказов,21507,Джером Д. Сэлинджер,2020,119,7,4.902439024390244
562695,Блэксэд. Книга 1. Где-то среди теней. Полярная нация,649945,"Хуан Диаc Каналес, Хуанхо Гуарнидо",2015,119,69,5.166666666666667
562704,Где папа?,297657,Юлия Кузнецова,2022,119,82180,10.0
562731,Аполлон 23,134348,Джастин Ричардс,2010,119,3037,8.0
562748,За аравийской чадрой,369031,Йорген Бич,1966,119,710,4.0
562813,"Шхуна ""Колумб""",2002177,Николай Трублаини,2010,119,58,5.0
562880,Великий Александр Македонский. Бремя власти,369092,Михаил Елисеев,2012,119,7,10.0
562883,Счастье здесь и сейчас,25487,Эндрю Мэтьюз,2012,119,7,7.0
562908,Узоры Тьмы,235562,Наталья Жильцова,2013,119,101,3.3333333333333335
562913,Юшка,14008,Андрей Платонов,2012,119,6982,6.75
562955,На фейсбуке с сыном,160338,Януш Вишневский,2017,119,9,0.0
562961,Человек страха,3735,Дин Кунц,2004,119,55,6.0
563071,На острие ножа,192071,Рената Литвинова,2013,119,0,8.0
563085,Деньги господина Арне,16382,Сельма Лагерлёф,1991,119,319,0.0
563127,Героинщики,13363,Ирвин Уэлш,2019,119,54846,4.333333333333333
563139,"Как смешивать напитки, или ""Спутник бонвивана""",369249,Джерри Томас,2013,119,6815,0.0
563185,Девушка из кошмаров,371007,Кендари Блейк,2017,119,7,4.0
563203,Люблю тебя всегда и навсегда,369292,Джонатан Эммет,2010,119,1212,0.0
563204,Как поспорили две вороны,1912810,Екатерина Гончарова,2012,119,1820,0.0
563210,"Я хр-р-рабрый, как папа!",316236,Наталья Чуб,2012,119,10215,0.0
563216,Ваятель Фараона,185179,Элизабет Херинг,1992,119,275,9.0
563247,Монстр лазейку найдет!,156613,Лизи Харрисон,2012,119,7,6.0
563290,Принц драконов,168198,Мелани Роун,1996,119,1207,8.0
563324,Жар крови,179649,Маргит Сандему,2024,119,116518,0.0
563370,Похождения бравого солдата Швейка,14232,Ярослав Гашек,2023,119,7,4.018518518518518
563371,Похождения бравого солдата Швейка. Книга 2,14232,Ярослав Гашек,2002,119,1109,0.0
563375,Скарлетт. Книга 1,114617,Александра Рипли,2002,119,9,8.0
563391,Глотнуть воздуха,18629,Джордж Оруэлл,2023,119,7,4.0
563413,Системное мышление. Границы ментальных моделей и системное видение мира,369407,Евгений Ксенчук,2011,119,47256,0.0
563426,Ванька-ротный,369410,Александр Шумилин,2020,119,9,0.0
563452,Новое путешествие в координаты чудес,330,Роберт Шекли,2003,119,7,2.0
563464,Фуриозо,369428,Карин Бартош Эдстрём,2013,119,164,0.0
563509,Невероятное паломничество Гарольда Фрая,376499,Рейчел Джойс,2024,119,80107,3.3333333333333335
563514,История моего заключения,113807,Николай Заболоцкий,2011,119,0,0.0
563525,Стон горы,125731,Ясунари Кавабата,2000,119,69,5.0
563543,The Blind Side: Evolution of a Game,26643,Майкл Льюис,2007,9,2372,0.0
563592,Партнеры по преступлению. Икс или игрек?,1781,Агата Кристи,2009,119,7,10.0
563623,Смерть Лорда Эджвера. Убийство в Месопотамии,1781,Агата Кристи,2008,119,7,9.0
563641,Нью-Йорк вне себя: ретроактивный манифест Манхэттена,369516,Рем Колхас,2021,119,4357,5.0
563651,Отель Бертрам. И в трещинах зеркальный круг,1781,Агата Кристи,2009,119,7,5.0
563706,Навыки ребенка в действии. Как помочь детям преодолеть психологические проблемы,355681,Бен Фурман,2019,119,1272,10.0
563728,Грядущее: восхождение или бездна?,154436,Этьен Кассе,2013,119,2817,0.0
563835,Todlicher Cocktail (+ CD-ROM),373539,Volker Borbein,2010,119,6148,5.0
563855,О Китае,311189,Генри Киссинджер,2021,119,9,5.6
563948,Пятнадцать рассказов о любви,226694,без автора,1991,119,60,0.0
563960,Прекрасная тьма,234643,"Ками Гарсия, Маргарет Штоль",2014,119,7,4.5
563961,Никто не спит,359448,Катарина Киери,2018,119,60481,0.0
563993,Долгие ночи,369678,Абузар Айдамиров,1996,119,1880,0.0
564029,Триптих. Три этюда о Фрэнсисе Бэконе,326982,Джонатан Литтелл,2013,119,1903,8.0
564064,Читая Фрейда. Изучение трудов Фрейда в хронологической перспективе,298634,Жан-Мишель Кинодо,2012,119,3864,
564078,100 ловушек в личной жизни. Как их распознать и обойти,147253,Сергей Петрушин,2013,119,1586,10.0
564099,Придворный,369735,Бальдассаре Кастильоне,2022,119,69,0.0
564105,Происшествие,233180,Линвуд Баркли,2012,119,9,6.0
564208,Нелегкий день,369765,Марк Оуэн,2013,119,1276,2.0
564214,"""Граждане, воздушная тревога!""",16083,Сергей Абрамов,1983,119,317,1.0
564276,Возраст - не помеха,369805,Уильям Уиллис,2003,119,130,0.0
564327,Киргизские народные сказки,226694,без автора,1972,119,85,9.0
564387,Миссис Фрисби и крысы НИПЗ,398726,Роберт К. О'Брайен,2012,119,32,6.0
564496,Стокгольм времен Астрид Линдгрен. История повседневности,193775,Татьяна Чеснокова,2012,119,6768,0.0
564530,Собрание сочинений в 30 томах. Тома 7-16. Красное Колесо,1520,Александр Солженицын,2010,119,1390,0.0
564582,Тайны мозга вашего ребенка,369955,Сандра Амодт,2012,119,39383,0.0
564590,Жесть,202132,Сашко Ушкалов,2013,0,1655,10.0
564805,Властители колец. Том 2,166382,Джон Р. Р. Толкин,1991,119,61,9.0
564811,Бальзамины выжидают,118180,Марианна Гейде,2011,119,7182,0.0
564820,Мертвецы идут,347184,Стив Лайонс,2013,119,3761,4.0
564841,"1001 альбом, который нужно услышать",226694,без автора,2016,119,3231,0.0
564850,Книга японских обыкновений,112532,Александр Мещеряков,2006,119,164,8.0
564887,"Слова, которые изменили мир",226694,без автора,2013,119,1470,0.0
564889,"К черту ""бизнес как всегда""",25512,Ричард Брэнсон,2013,119,1272,10.0
564894,Кембриджская экономическая история Европы Нового и Новейшего времени. Том 1. 1700-1870,226694,без автора,2012,119,6185,0.0
564913,Пуговицы Наполеона,370197,Пенни Лекутер,2014,119,9,1.6
564942,Ради всего святого,327172,Надежда Попова,2018,119,911,9.0
564953,Привет! Это я...,370223,Нина Элизабет Грёнтведт,2015,119,2081,10.0
565016,Предназначение быть Женщиной,368944,Ольга Валяева,2012,119,39742,5.25
565033,Doctor Who: The Angel's Kiss,134348,Джастин Ричардс,2012,9,8534,0.0
565041,March,306601,Джералдин Брукс,2012,9,0,0.0
565042,Загадка старого леса,218166,Дино Буццати,2023,119,760,4.875
565051,"Подожди, я умру – и приду",103944,Анна Матвеева,2018,119,9,5.0
565172,На імперыялістычнай вайне,230793,Максим Горецкий,2014,18,10564,10.0
565206,Бедная любовь Мусоргского,204056,Иван Лукаш,2016,119,7,0.0
565233,Книги крови 1,26159,Клайв Баркер,1994,119,976,0.0
565279,Философия. Притворись ее знатоком,370374,Джим Хэнкинсон,2001,119,98,0.0
565291,"Крабат, или Легенды старой мельницы",1469,Отфрид Пройслер,2023,119,64777,3.8181818181818183
565318,Чудеса в Гусляре,232227,Кир Булычёв,2004,119,8,2.6666666666666665
565327,Песнь о Гайавате,16927,Генри Лонгфелло,2021,119,880,4.666666666666667
565354,Я отыщу тебя в прошлом. Том 1,370435,Елена Янук,2022,119,65958,10.0
565401,Поддержание изменений в университетах. Преемственность кейс-стади и концепций,370455,Бертон Р. Кларк,2011,119,5934,0.0
565419,Пути богов,370466,Йожеф Лукач,1984,119,742,0.0
565454,Свеча горела,330187,Майк Гелприн,2025,119,0,10.0
565530,Просветляющая книга. Спешите любить,188085,Александр Казакевич,2011,119,55,0.0
565593,Клон Дьявола,364484,Скотт Сиглер,2014,119,7,8.0
565600,Башня Полной луны,20262,Анна Гурова,2020,119,58239,0.0
565603,Некродуэт,117475,Алексей Ефимов,2013,119,101,6.0
565625,Земля надежды,174634,Филиппа Грегори,2018,119,69,0.0
565652,Девочки. Стихи и рассказы русских писателей,370604,Н. Исаичева,2013,119,244,5.0
565653,Интерлюдия Томаса,3735,Дин Кунц,2013,119,7,4.0
565664,"Питер Обыкновенный, или Младших братьев не выбирают",233930,Джуди Блум,2020,119,67906,2.0
565709,Леннон,146805,Давид Фонкинос,2013,119,32,9.5
565743,Сто тысяч королевств,363116,Н. К. Джемисин,2013,119,69,3.25
565781,Рисованный фильм,370712,Иван Иванов-Вано,1950,119,11475,0.0
565789,Продавец проклятых книг,370726,Марчелло Симони,2014,119,55,0.0
565815,Призрак былой любви,22480,Джудит Леннокс,2013,119,377,5.25
565824,Терновая крепость,233533,Иштван Фекете,1973,119,85,0.0
565863,Дети смотрителей слонов,15935,Питер Хёг,2017,119,535,3.1666666666666665
566049,The Analyst,332343,Джон Катценбах,2003,9,2240,10.0
566050,Спящая красавица,2962,Шарль Перро,2022,119,68497,5.6
566055,Одна ночь,1261,Евгений Шварц,2015,119,6982,7.0
566063,Все о Малыше Николя,226787,Рене Госинни,2012,119,132,10.0
566074,Бывший сын,370890,Саша Филипенко,2021,119,1390,6.333333333333333
566122,На подводе,8318,Антон Чехов,2011,119,0,8.0
566181,Эволюция физики,173953,Альберт Эйнштейн,2018,119,9,3.0
566383,Женщина из сна,6883,Уилки Коллинз,2000,119,0,0.0
566409,Albert Einstein (+ CD),371130,Sabine Werner,2006,119,10479,7.0
566417,Tristan und Isolde (+ CD),371134,Alida Massari,2008,119,10479,8.0
566418,Египтянин,167585,Мика Валтари,2020,119,69,0.8888888888888888
566432,Дневник шизофренички,371144,Маргарит Сешей,2013,119,3864,0.0
566439,Faust: Das Volksbuch,371135,Achim Seiffarth,2010,119,10479,8.0
566444,Большая книга 15-минутных тренировок для женщин,371153,Селин Йегер,2013,119,1276,4.0
566592,Три солдата,101426,Джон Дос Пассос,2011,119,9,0.0
566610,Околоноля,233355,Натан Дубовицкий,2012,119,16162,2.4
566636,Драгоценности солнца,23893,Нора Робертс,2024,119,7,10.0
566651,Слишком личное,341536,Наталья Костина,2013,119,100,0.0
566653,Близнецы: Черный понедельник. Роковой вторник,30524,Никки Френч,2013,119,0,10.0
566683,Лабиринты одиночества,371262,Никита Покровский,1989,119,946,0.0
566690,Черепаший вальс,81454,Катрин Панколь,2014,119,9,4.0
566706,Gegensätze ziehen sich aus,123722,Керстин Гир,2008,98,6475,8.0
566715,A Guide to the Beasts of East Africa,230817,Николас Дрейсон,2012,9,1571,0.0
566719,История России с древнейших времен до конца XVII века,9362,Анатолий Новосельцев,2000,119,9,0.0
566738,Песнь Ведьмы,371295,Эмбер Аргайл,2018,119,7,2.6666666666666665
566768,Танец судьбы,334108,Люсинда Райли,2013,119,9,0.0
566811,Эдуард Асадов. Полное собрание стихотворений в одном томе,12621,Эдуард Асадов,2013,119,7,10.0
566845,Пуля с Кавказа,163044,Николай Свечин,2016,119,7,10.0
566861,Другая страна,29764,Джеймс Болдуин,2022,119,9,0.0
566937,Я — не серийный убийца,371367,Дэн Уэллс,2013,119,69,5.333333333333333
566938,Семья Корлеоне,371366,Эд Фалько,2022,119,7,4.6
566967,Прекрасные господа из Буа-Доре,1643,Жорж Санд,2017,119,265,6.0
566972,"Дитрих Бонхеффер. Праведник мира против Третьего Рейха. Пастор, мученик, пророк, заговорщик",349517,Эрик Метаксас,2012,119,7,10.0
566977,Гранатовый браслет. Повести о любви,226694,без автора,2012,119,32,10.0
566993,Город страшной ночи,371378,Джеймс Томсон,2012,119,1020,10.0
567051,Школа в Дедморозовке,1194,Андрей Усачёв,2013,119,2,10.0
567105,Милый друг,8809,Ги де Мопассан,2024,119,93,5.219251336898396
567164,Самый мелкий великан,358318,Людмила Уланова,2012,119,7,10.0
567329,Последний Гогенцоллерн (Вильгельм II),81091,Эмиль Людвиг,1991,119,317,0.0
567339,Сказки немецких писателей,226694,без автора,1993,119,22901,10.0
567347,Стажеры,102587,Аркадий и Борис Стругацкие,1998,119,36,10.0
567397,Корабли Санди,227906,Валентина Мухина-Петринская,1983,119,60,6.25
567527,Большой дом,228794,Николь Краусс,2013,119,32,0.0
567550,Поурочные разработки по русской литературе. 11 класс. XX век. 1 полугодие,351483,Наталья Егорова,2013,119,4391,10.0
567629,Тубурская игра,102797,Макс Фрай,2021,119,9,7.4
567637,Избранное,114415,Александр Серафимович,1974,119,317,0.0
567650,Мэр Кэстербриджа. Рассказы,101828,Томас Харди,1988,119,16,5.0
567759,"Если вы не в этом мире, или Из грязи в князи",327400,"Юлия Славачевская, Марина Рыбицкая ",2013,119,7,0.0
567765,Ким Ир Сен,371727,Андрей Балканский,2011,119,61,2.3333333333333335
567853,Паломничество на Землю (100 рассказов),330,Роберт Шекли,2006,119,7,10.0
567854,Паломничество на Землю. Рассказы,330,Роберт Шекли,2006,119,7,0.0
567859,Страшен путь на Ошхамахо,371791,Эльберд Мальбахов,1987,119,605,0.0
567877,Беспощадная бойня восточного фронта,371797,Вилли Вольфзангер,2009,119,1941,0.0
567921,"Битва при черной дыре. Мое сражение со Стивеном Хокингом за мир, безопасный для квантовой механики",371849,Леонард Сасскинд,2016,119,1586,0.0
567925,Семь сокрытых душ,188356,Наталья Калинина,2023,119,65958,8.0
567941,"Каспар, принц котов",331043,Майкл Морпурго,2015,119,69,4.0
567958,Резервация 2051. Волчья стая,305924,Сурен Цормудян,2012,119,78,8.0
567990,Дурак,30961,Кристофер Мур,2013,119,7,0.0
567992,Кобзар. Вперше зі щоденником автора,6344,Тарас Шевченко,2016,151,0,6.0
568037,Лайзл и По. Удивительные приключения девочки и её друга-привидения,319680,Лорен Оливер,2013,119,7,5.0
568060,Союз капитана Форпатрила,2526,Лоис Макмастер Буджолд,2015,119,9,4.0
568075,Кот и Повар,29549,Иван Крылов,1931,119,61,10.0
568079,Град обреченный,102587,Аркадий и Борис Стругацкие,2021,119,9,5.493150684931507
568092,Замыкая круг,371947,Карл Фруде Тиллер,2013,119,32,9.0
568103,Кошмар на весь день,33,Р. Л. Стайн,2003,119,122,8.0
568105,Запечатленный ангел,617,Николай Лесков,2019,119,2590,5.5
568131,Дикий горный тимьян,101608,Розамунда Пилчер,2020,119,69,0.0
568141,Путь к солнцу,371969,Корбан Эддисон,2016,119,55,0.0
568168,Гамлет,336216,Михаил Морозов,2009,119,13482,2.0
568210,Пустыня,122664,Жан-Мари Гюстав Леклезио,2009,119,98,0.0
568215,Кофе и карнавал,319544,Софья Ролдугина,2023,119,32130,10.0
568251,Учебник Хозяина жизни,103834,Валерий Синельников,2012,119,55,8.0
568258,Праздничная гора,306687,Алиса Ганиева,2012,119,9,0.0
568274,Древние семитские цивилизации,355882,Сабатино Москати,2012,119,55,0.0
568290,Парадоксы мистера Понда,21670,Гилберт Кит Честертон,1999,119,98,0.0
568346,Великие поэты. Том 33. Зеркала,303900,Семен Кирсанов,2011,119,98,0.0
568441,Мисс Каллиган впадает в печаль,198450,Джеймс Хедли Чейз,2012,119,55,6.0
568455,Течет река Мойка... От Фонтанки до Невского проспекта,117789,Георгий Зуев,2012,119,55,0.0
568465,Мужчина и женщина. Несколько способов не попасть в ловушку семейной жизни,372101,Екатерина Минаева,2012,119,55,10.0
568498,Тимиредис. Упасть в небо,324001,Надежда Кузьмина,2013,119,7,6.2
568513,Книга аномалий. Причудливые искажения человеческого сознания,194917,Аркадий Вяткин,2012,119,55,4.0
568557,Carpe Corpus,124406,Рэйчел Кейн,2009,9,690,4.0
568579,Меч и огонь Карабаха. Хроника незнаменитой войны. 1988-1994,180658,Михаил Жирохов,2012,119,55,0.0
568592,Мёртвые пашни,28634,Михаил Кликин,2019,119,0,8.0
568595,Учение о цвете. Теория познания,610,Иоганн Вольфганг фон Гёте,2018,119,5435,0.0
568607,Мифы минувшего века,372161,Сергей Язев,2012,119,55,6.0
568653,Адские машины желания доктора Хоффмана,81247,Анджела Картер,2000,119,98,0.0
568689,Теряя сына. Испорченное детство,315068,Сюзанна Камата,2011,119,164,0.0
568691,Будь моей мамой. Искалеченное детство,320626,Кэти Гласс,2011,119,164,4.333333333333333
568693,Сорвать маску,372193,Маргарет Макфи,2013,119,55,8.0
568886,Гробовое молчание,122125,Тесс Герритсен,2020,119,69,8.0
568910,Садовник,372315,Стефани Бодин,2013,119,164,6.0
569230,Жак Лакан. Семинары. Книга 5. Образования бессознательного. 1957/1958,165679,Жак Лакан,2002,119,291,0.0
569274,Девушка в зеркале,106303,Сесилия Ахерн,2013,119,198,5.769230769230769
569299,Сонеты. Избранное,736,Уильям Шекспир,2010,119,9,10.0
569348,Изображение человека. Основы рисунка с натуры,329253,Готфрид Баммес,2012,119,12114,0.0
569354,Где-то во времени,13228,Ричард Матесон,2007,119,7,2.6666666666666665
569357,Лед. Чистильщик,226893,Павел Корнев,2013,119,101,8.5
569374,Уездный чудотворец,2548942,Ярослав Шипов,1990,119,94,0.0
569452,"Теперь я ем все, что хочу! Система питания Давида Яна",372668,Давид Ян,2013,119,1272,5.0
569455,Сказки дня и ночи. Милый друг,8809,Ги де Мопассан,2011,119,11521,8.0
569458,Ожившие легенды,372669,Дарья Демченкова,2020,119,65958,0.0
569479,Академия Проклятий. Урок третий: Тайны бывают смертельными,311431,Елена Звёздная,2021,119,7,6.08
569528,Герои Олимпа. Книга 3. Метка Афины,230691,Рик Риордан,2022,119,7,7.666666666666667
569532,Отважный юноша на летящей трапеции,20826,Уильям Сароян,2014,119,7,0.0
569533,Легенды Пустоши,331685,Виктор Глумов,2012,119,32,0.0
569538,Остров сокровищ,294,Роберт Льюис Стивенсон,2002,119,15,8.0
569540,Остров сокровищ. Похищенный,294,Роберт Льюис Стивенсон,2009,119,7,8.0
569547,Ловец теней,103023,Екатерина Неволина,2020,119,65958,0.0
569615,Изгой Великий,5111,Сергей Алексеев,2014,119,13383,0.0
569635,Портреты революционеров,5560,Лев Троцкий,2018,119,58239,10.0
569669,Эриксоновский гипноз. Систематический курс,194353,Михаил Гинзбург,2008,119,1690,0.0
